Company,Symbol,Marketprice,previousClosePrice,changeInPrice,pe_ratio,eps_ratio,Volume,MarketCap
i3 Verticals Inc.,IIIV,24.34,23.34,1.0,0,-0.2,151596,536.422M
Matterport Inc.,MTTR,2.8,2.72,0.08,0,-3.367,3579488,679.011M
Clairvest Group Inc.,CVG.TO,72.3,72.3,0.0,16.74,4.32,35,1.089B
BrightSpire Capital Inc.,BRSP,6.23,6.21,0.02,0,-1.83,808855,808.436M
Dream Finders Homes Inc.,DFH,8.66,8.75,-0.09,7.68,1.13,232289,801.236M
CEAT Limited,CEATLTD.NS,1642.5,1637.15,5.35,20.06,81.86,55922,66.439B
Borosil Renewables Limited,BORORENEW.NS,508.65,506.05,2.6,219.81,2.31,58854,66.257B
Drägerwerk AG & Co. KGaA,DRW8.F,36.3,36.15,0.15,3.55,10.22,5,738.988M
Gateway Real Estate AG,GTY.F,3.98,3.98,0.0,8.29,0.48,532,743.321M
First Watch Restaurant Group Inc.,FWRG,13.53,13.67,-0.14,0,-0.1,161229,798.925M
Interfor Corporation,IFP.TO,21.0,21.75,-0.75,5.03,4.18,96152,1.276B
B&G Foods Inc.,BGS,11.15,11.23,-0.08,5.47,2.04,1958891,723.6M
W&T Offshore Inc.,WTI,5.58,5.59,-0.01,21.14,0.26,3988376,794.408M
Steelcase Inc.,SCS,7.07,7.09,-0.02,32.14,0.22,549077,792.519M
Peoples Bancorp Inc.,PEBO,28.25,28.4,-0.15,10.95,2.58,87832,798.698M
Nexa Resources S.A.,NEXA,6.03,6.15,-0.12,0,-0.1,47596,798.607M
WideOpenWest Inc.,WOW,9.11,9.1,0.01,53.59,0.17,322885,794.046M
Yext Inc.,YEXT,6.53,6.41,0.12,0,-0.79,660183,846.961M
Prince Pipes and Fittings Limited,PRINCEPIPE.NS,596.25,595.35,0.9,42.88,13.91,119482,65.96B
Banco BBVA Argentina S.A.,BBAR,3.9,3.8,0.1,6.63,0.588,547255,796.458M
Shenandoah Telecommunications Company,SHEN,15.88,15.99,-0.11,4.83,3.29,157533,793.451M
Trinseo PLC,TSE,22.71,22.57,0.14,113.55,0.2,282503,881.991M
Caleres Inc.,CAL,22.28,21.82,0.46,0,-11.8,480797,848.643M
Piedmont Lithium Inc.,PLL,44.02,43.61,0.41,0,-1.0,214567,698.571M
ChipMOS TECHNOLOGIES INC.,IMOS,21.43,21.3,0.13,9.32,2.3,25184,779.238M
Magic Software Enterprises Ltd.,MGIC,16.02,15.71,0.31,32.9,0.49,2135,795.231M
Stratasys Ltd.,SSYS,11.86,11.52,0.34,0,-8.08,633898,776.439M
Softchoice Corporation,SFTC.TO,18.26,17.5,0.76,0,-0.19,13018,1.085B
Rush Street Interactive Inc.,RSI,3.59,3.56,0.03,3.0,1.196,586225,217.804M
Praj Industries Limited,PRAJIND.NS,356.15,353.9,2.25,120.69,2.95,536789,65.425B
Heritage Commerce Corp,HTBK,13.0,12.83,0.17,17.36,0.75,227512,783.51M
Wesdome Gold Mines Ltd.,WDO.TO,7.48,7.55,-0.07,20.78,0.36,457168,1.047B
Portillo's Inc.,PTLO,16.32,16.62,-0.3,276.61,0.06,762882,584.374M
Locaweb Serviços de Internet S.A.,LWSA3.SA,7.02,7.05,-0.03,175.5,0.04,8439000,4.12B
Boston Omaha Corporation,BOC,26.5,26.32,0.18,0,0,66497,N/A
Aktia Pankki Oyj,AKTIA.HE,10.22,10.04,0.18,16.75,0.61,28626,734.174M
Distribuidora Internacional de Alimentación S.A.,DIA.MC,0.0127,0.0129,-0.0,0,-0.054,50948979,737.405M
Heritage-Crystal Clean Inc,HCCI,32.48,32.57,-0.09,63.69,0.51,88011,785.642M
Beyond Meat Inc.,BYND,12.31,12.4,-0.09,0,-0.85,1771911,779.602M
Quanex Building Products Corporation,NX,23.68,24.02,-0.34,16.78,1.41,54948,787.313M
Ambac Financial Group Inc.,AMBC,17.44,17.14,0.3,0,-9.47,1107188,807.544M
Navios Maritime Partners L.P.,NMM,25.96,25.92,0.04,3.81,6.81,122983,783.917M
James River Group Holdings Ltd.,JRVR,20.91,21.24,-0.33,132.34,0.16,139728,779.757M
Alpha and Omega Semiconductor Limited,AOSL,28.57,29.03,-0.46,46.16,0.62,222787,753.605M
Riskified Ltd.,RSKD,4.62,4.71,-0.09,0,-3.772,367270,754.908M
Enerflex Ltd.,EFXT,6.32,6.31,0.01,0,0,41472,N/A
Taboola.com Ltd.,TBLA,3.08,2.87,0.21,0,-0.623,2087394,714.203M
Aspen Aerogels Inc.,ASPN,11.79,11.57,0.22,0,-0.92,344633,390.005M
American Well Corporation,AMWL,2.83,2.9,-0.07,0,-0.721,2063934,735.684M
Collegium Pharmaceutical Inc.,COLL,23.2,23.09,0.11,30.53,0.76,142848,812.204M
BioLife Solutions Inc.,BLFS,18.2,18.14,0.06,0,-0.04,179325,757.974M
GoPro Inc.,GPRO,4.98,4.9,0.08,0,-0.45,1302503,776.86M
Team17 Group plc,TM17.L,440.0,450.0,-10.0,26.19,16.8,33557,578.481M
WisdomTree Investments Inc.,WETF,5.26,5.26,0.0,0,-0.1,1013153,763.4M
ADLER Real Estate AG,ADL.DE,6.62,6.6,0.02,0,-4.39,448,724.341M
The Vita Coco Company Inc.,COCO,13.82,13.97,-0.15,19.27,0.72,148207,767.215M
Ichor Holdings Ltd.,ICHR,26.82,27.14,-0.32,18.89,1.42,79341,761.975M
Artis Real Estate Investment Trust,AX-UN.TO,9.01,9.01,0.0,360.4,0.03,96445,1.122B
Ranger Oil Corporation,ROCC,40.43,39.96,0.47,0,-8.42,347465,852.6M
Summit Hotel Properties Inc.,INN,7.22,7.22,0.0,0,-1.52,280650,768.576M
Hangzhou Electronic Soul Network Technology Co. Ltd.,603258.SS,21.87,21.0,0.87,13.42,1.63,5673015,5.396B
ESAB India Limited,ESABINDIA.NS,4140.15,4057.75,82.4,110.56,37.45,3838,63.729B
Mercer International Inc.,MERC,11.64,11.51,0.13,0,-0.12,327842,768.678M
Amber Enterprises India Limited,AMBER.NS,1891.3,1902.15,-10.85,87.98,21.5,27090,63.725B
POINT Biopharma Global Inc.,PNT,7.29,7.14,0.15,0,-1.01,476131,656.988M
QuinStreet Inc.,QNST,14.35,13.92,0.43,25.18,0.57,171156,778.378M
IRSA Inversiones y Representaciones Sociedad Anónima,IRS,4.78,4.85,-0.07,1.67,2.87,121425,631.529M
The First Bancshares Inc.,FBMS,32.01,31.78,0.23,11.24,2.85,113515,672.841M
Bain Capital Specialty Finance Inc.,BCSF,11.9,12.0,-0.1,84.4,0.14,663910,768.291M
Arco Platform Limited,ARCE,13.5,13.7,-0.2,245.45,0.05,32760,777.619M
AvePoint Inc.,AVPT,4.11,4.17,-0.06,0,-2.117,268354,745.636M
Forestar Group Inc.,FOR,15.41,15.12,0.29,8.8,1.75,116838,764.2M
Redwood Trust Inc.,RWT,6.76,6.88,-0.12,1.79,3.78,901121,775.203M
Sligro Food Group N.V.,SLIGR.AS,16.24,16.26,-0.02,0,-1.59,13752,716.889M
QNB Finans Finansal Kiralama AS,QNBFL.IS,124.5,126.0,-1.5,101.8,1.22,5328,14.318B
Symphony Limited,SYMPHONY.NS,904.9,893.8,11.1,58.95,15.35,5011,65.166B
The Bombay Burmah Trading Corporation Limited,BBTC.NS,907.1,908.85,-1.75,15.69,57.82,19391,63.29B
Dorian LPG Ltd.,LPG,18.95,19.1,-0.15,12.39,1.53,478991,760.661M

Univest Financial Corporation,UVSP,26.13,26.16,-0.03,9.74,2.68,78443,769.502M
LivePerson Inc.,LPSN,10.14,10.01,0.13,0,-1.63,447464,735.563M
Alector Inc.,ALEC,9.23,9.48,-0.25,0,-2.45,507007,750.178M
CTI BioPharma Corp.,CTIC,6.01,5.79,0.22,0,-0.74,3025127,581.121M
SLR Investment Corp.,SLRC,13.91,13.94,-0.03,38.01,0.37,258551,587.848M
Nextdoor Holdings Inc.,KIND,2.06,2.06,0.0,0,-2.509,1089827,788.894M
Gogoro Inc.,GGR,3.18,3.09,0.09,0,0,238452,N/A
Bristow Group Inc.,VTOL,27.13,26.9,0.23,0,-3.85,74716,766.824M
HealthStream Inc.,HSTM,24.84,24.9,-0.06,86.25,0.29,60209,784.005M
Urstadt Biddle Properties Inc.,UBA,18.95,18.97,-0.02,92.89,0.2,87373,736.873M
Theravance Biopharma Inc.,TBPH,11.22,11.24,-0.02,0,-4.46,341732,826.896M
Ponsse Oyj,PON1V.HE,25.3,25.6,-0.3,15.95,1.59,3015,708.395M
Bioceres Crop Solutions Corp.,BIOX,12.03,12.19,-0.16,0,-0.19,120994,494.482M
REV Group Inc.,REVG,12.62,12.73,-0.11,0,-0.33,115332,820.565M
Hanmi Financial Corporation,HAFC,24.75,24.8,-0.05,13.43,1.84,98868,752.596M
MYT Netherlands Parent B.V.,MYTE,8.91,8.98,-0.07,0,-0.69,28105,752.822M
Aerie Pharmaceuticals Inc.,AERI,15.25,15.25,0.0,0,-3.99,1215184,722.202M
Sana Biotechnology Inc.,SANA,3.95,3.79,0.16,0,-2.885,961211,745.89M
Shenzhen Zqgame Co. Ltd,300052.SZ,20.05,19.73,0.32,0,-0.52,28290652,5.253B
Vitru Limited,VTRU,22.5,22.4,0.1,82.42,0.27,4412,529.616M
CrossAmerica Partners LP,CAPL,19.83,20.01,-0.18,6.91,2.87,39346,751.392M
Cadre Holdings Inc.,CDRE,20.14,19.87,0.27,22.91,0.88,211267,692.482M
Northfield Bancorp Inc. (Staten Island NY),NFBK,15.73,15.79,-0.06,15.2,1.03,80093,780.508M
Standard Motor Products Inc.,SMP,34.8,34.94,-0.14,13.86,2.51,69441,765.565M
Belite Bio Inc,BLTE,30.15,29.72,0.43,0,0,12726,N/A
Ellington Financial Inc.,EFC,12.37,12.55,-0.18,31.64,0.39,734431,710.381M
Century Aluminum Company,CENX,8.18,8.33,-0.15,0,-1.38,1475520,737.256M
Samyang Foods Co. Ltd.,003230.KS,127000.0,129000.0,-2000.0,0,0,46470,956.641B
iHeartMedia Inc.,IHRT,6.13,6.13,0.0,0,-13.12,658207,869.308M
Gladstone Commercial Corporation,GOOD,18.5,18.63,-0.13,205.56,0.09,186476,689.465M
Al Moammar Information Systems Company,7200.SR,93.3,93.2,0.1,26.06,3.58,3007,2.332B
ARMOUR Residential REIT Inc.,ARR,5.63,5.69,-0.06,1.45,3.89,3097681,504.949M
Simulations Plus Inc.,SLP,36.57,37.46,-0.89,67.72,0.54,97795,737.573M
flatexDEGIRO AG,FTK.DE,6.33,6.45,-0.12,2.93,2.16,332504,693.994M
BEML Limited,BEML.NS,1468.3,1468.7,-0.4,63.76,23.03,67677,61.147B
Dah Sing Financial Holdings Limited,0440.HK,18.08,17.98,0.1,3.42,5.28,133045,5.778B
ScanSource Inc.,SCSC,29.22,29.26,-0.04,0,-9.52,43477,749.528M
Cerence Inc.,CRNC,18.53,18.76,-0.23,15.84,1.17,328477,725.677M
Membership Collective Group Inc.,MCG,3.74,3.65,0.09,0,-1.736,321350,757.462M
Movado Group Inc.,MOV,32.25,31.98,0.27,0,-4.8,132012,738.989M
Quess Corp Limited,QUESS.NS,411.85,411.0,0.85,0,-34.64,82483,60.906B
JBM Auto Limited,JBMA.NS,516.0,515.05,0.95,75.87,6.8,455151,24.478B
Property For Industry Limited,PFI.NZ,2.3,2.3,0.0,10.13,0.227,21221,1.158B
Sunlight Real Estate Investment Trust,0435.HK,3.37,3.4,-0.03,3.47,0.97,601000,5.652B
Opendoor Technologies Inc.,OPEN,1.16,1.13,0.03,0,-1.154,21371488,710.631M
Carlyle Secured Lending Inc.,CGBD,14.31,14.17,0.14,178.88,0.08,313398,766.281M
MultiPlan Corporation,MPLN,1.15,1.14,0.01,0,-0.148,1322294,734.017M
Genius Sports Limited,GENI,3.57,3.29,0.28,0,-10.612,1150349,684.373M
CBL & Associates Properties Inc.,CBL,23.08,22.82,0.26,0,-0.71,318902,461.337M
Pharming Group N.V.,PHAR,11.03,11.02,0.01,36.77,0.3,2275,706.315M
Ingersoll-Rand (India) Limited,INGERRAND.NS,1920.9,1901.9,19.0,92.48,20.77,4916,60.871B
SMART Global Holdings Inc.,SGH,14.88,15.11,-0.23,22.75,0.65,751474,367.221M
Deluxe Corporation,DLX,16.98,17.11,-0.13,87.98,0.19,222299,723.446M

Olvi Oyj,OLVAS.HE,33.15,32.8,0.35,16.35,2.03,9305,686.629M
Agenus Inc.,AGEN,2.4,2.31,0.09,0,-1.05,3609377,616.394M
Edelweiss Financial Services Limited,EDELWEISS.NS,64.05,62.95,1.1,0,-29.3,2566901,60.402B
Repay Holdings Corporation,RPAY,8.05,8.01,0.04,0,-0.55,517864,728.844M
Expensify Inc.,EXFY,8.83,8.83,0.0,71.21,0.12,171620,715.905M
indie Semiconductor Inc.,INDI,5.83,5.81,0.02,0,-5.79,830758,758.302M
THG Plc,THG.L,43.9,44.5,-0.6,0,-66.2,3342644,602.273M
IGM Biosciences Inc.,IGMS,17.01,16.22,0.79,0,-4.23,152178,552.174M
Slam Corp.,SLAM,10.1,10.11,-0.01,0,0,2216,725.938M
Banco Latinoamericano de Comercio Exterior S. A.,BLX,16.2,16.09,0.11,10.12,1.6,50320,642.782M
Cimpress plc,CMPR,27.61,27.24,0.37,0,-2.29,50198,720.48M
DocGo Inc.,DCGO,7.07,6.82,0.25,0,-47.63,473378,707.488M
Maxeon Solar Technologies Ltd.,MAXN,16.06,15.37,0.69,0,-5.08,778514,710.374M
Anavex Life Sciences Corp.,AVXL,9.26,9.13,0.13,0,-0.46,1088616,703.928M
Via S.A.,VIIA3.SA,2.4,2.45,-0.05,400.0,0.006,76044200,3.836B
Jubilant Pharmova Limited,JUBLPHARMA.NS,374.75,376.3,-1.55,6.76,55.4,74807,59.691B
Karooooo Ltd.,KARO,23.3,23.03,0.27,25.33,0.92,3042,721.161M
Ferroglobe PLC,GSM,3.85,3.8,0.05,0,-1.46,1722124,720.412M
Aerovate Therapeutics Inc.,AVTE,29.3,28.46,0.84,0,-2.97,137394,715.225M
Viking Therapeutics Inc.,VKTX,9.4,9.32,0.08,0,-0.6,3205712,735.408M
Azul S.A.,AZUL,6.11,6.22,-0.11,0,-17.46,616239,704.068M
SunCoke Energy Inc.,SXC,8.63,8.66,-0.03,47.94,0.18,1047435,716.991M
4D Molecular Therapeutics Inc.,FDMT,22.21,22.06,0.15,0,-2.95,427736,713.803M
IES Holdings Inc.,IESC,35.57,35.51,0.06,14.75,2.41,27314,736.391M
Mirum Pharmaceuticals Inc.,MIRM,19.5,19.29,0.21,0,-6.12,157585,597.445M
VTEX,VTEX,3.75,3.82,-0.07,0,-0.307,335132,713.089M
IDT Corporation,IDT,28.17,28.23,-0.06,17.02,1.65,54797,725.713M
Allakos Inc.,ALLK,8.42,8.22,0.2,0,-3.1,683482,457.319M
Merus N.V.,MRUS,15.47,15.59,-0.12,0,-2.92,160551,660.13M
TrustCo Bank Corp NY,TRST,37.59,37.57,0.02,68.22,0.55,45822,722.423M
Old Second Bancorp Inc.,OSBC,16.04,16.31,-0.27,12.23,1.31,125483,750.86M
Converge Technology Solutions Corp.,CTS.TO,4.59,4.44,0.15,0,-0.041,860848,982.981M
ATN International Inc.,ATNI,45.31,46.11,-0.8,0,-0.66,22591,716.976M
NerdWallet Inc.,NRDS,9.6,9.39,0.21,0,-0.41,254005,632.014M
NextDecade Corporation,NEXT,4.94,4.86,0.08,0,-0.245,558014,611.72M
Vertical Aerospace Ltd.,EVTL,3.39,3.37,0.02,0,-359.613,260010,708.968M
PAR Technology Corporation,PAR,26.07,26.06,0.01,0,-1.92,243102,700.363M
Tokmanni Group Oyj,TOKMAN.HE,11.29,11.3,-0.01,9.33,1.21,225779,669.488M
Amalgamated Financial Corp.,AMAL,23.04,22.86,0.18,14.66,1.57,186982,716.473M
AMTD IDEA Group,AMTD,1.8,1.6,0.2,0,0,421182,N/A
MBIA Inc.,MBI,12.85,12.68,0.17,0,-9.78,255330,699.121M
ANI Pharmaceuticals Inc.,ANIP,40.23,40.93,-0.7,0,-1.88,67633,670.626M
iDreamSky Technology Holdings Limited,1119.HK,3.87,3.74,0.13,0,0,4340000,5.37B
SP Plus Corporation,SP,34.72,34.76,-0.04,0,-5.91,62838,806.299M
Anywhere Real Estate Inc.,HOUS,6.39,6.37,0.02,0,0,1195244,N/A
Seres Therapeutics Inc.,MCRB,5.6,5.61,-0.01,0,-1.12,1248574,514.344M
Norwegian Air Shuttle ASA,NAS.OL,7.34,7.47,-0.13,0,-1022.11,4784082,6.819B
PropertyGuru Limited,PGRU,4.31,4.28,0.03,0,0,17521,N/A
Farmland Partners Inc.,FPI,12.46,12.42,0.04,0,-0.18,526761,564.438M
iTeos Therapeutics Inc.,ITOS,19.53,19.44,0.09,48.95,0.4,293232,688.899M
CEWE Stiftung & Co. KGaA,CWC.F,89.0,87.4,1.6,12.45,7.15,1,644.503M
Rain Industries Limited,RAIN.NS,170.7,169.6,1.1,8.73,19.55,1145412,57.414B
Sun Pharma Advanced Research Company Limited,SPARC.NS,208.6,210.7,-2.1,0,-7.4,194908,54.956B
Proto Labs Inc.,PRLB,25.53,25.34,0.19,13.51,1.89,166681,704.362M
IonQ Inc.,IONQ,3.45,3.54,-0.09,0,-4.025,2332193,664.08M
Maverix Metals Inc.,MMX,4.68,4.81,-0.13,27.37,0.171,381267,682.555M
United Fire Group Inc.,UFCS,27.36,27.73,-0.37,0,-4.5,42409,686.213M
Delta Corp Limited,DELTACORP.NS,212.8,207.7,5.1,0,-0.9,3383361,56.812B
Empresa Distribuidora y Comercializadora Norte Sociedad Anónima,EDN,7.99,7.83,0.16,0,-4.3,168017,730.3M
Kearny Financial Corp.,KRNY,10.15,10.23,-0.08,14.44,0.7,139951,761.757M
MMTC Limited,MMTC.NS,37.8,37.15,0.65,0,-2.9,1469820,56.7B
